report_month,report_year,insurer_sno,insurer,category,premium_month_cr,premium_ytd_cr,premium_month_py_cr,premium_ytd_py_cr,premium_ytd_var_pct,policies_month,policies_ytd,policies_month_py,policies_ytd_py,policies_ytd_var_pct,source_file
April,2017,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Total,139.91,139.27,125.92,125.34,11.2,2756.0,2744.0,2536.0,2524.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,1.16,1.14,1.04,1.03,11.2,225.0,222.0,207.0,204.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,10.91,10.76,9.82,9.68,11.2,1554.0,1534.0,1430.0,1411.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Single Premium,1.04,1.03,0.94,0.93,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.2,0.2,0.18,0.18,11.2,2.0,2.0,2.0,2.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Total,12.99,13.14,11.69,11.83,11.2,1739.0,1758.0,1600.0,1617.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,12.0,EXIDE LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,5.98,6.12,5.38,5.51,11.2,41.0,42.0,38.0,39.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,12.0,EXIDE LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,13.61,13.49,12.25,12.14,11.2,3391.0,3362.0,3120.0,3093.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,12.0,EXIDE LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.07,0.06,0.06,0.05,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,12.0,EXIDE LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,2.87,2.84,2.58,2.56,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,12.0,EXIDE LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.09,0.09,0.08,0.08,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,12.0,EXIDE LIFE INSURANCE COMPANY LIMITED,Total,22.6,22.6,20.34,20.34,11.2,3405.0,3405.0,3133.0,3133.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.07,0.06,0.06,0.05,11.2,2.0,2.0,2.0,2.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,7.13,7.29,6.42,6.56,11.2,483.0,494.0,444.0,454.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,3.32,3.35,2.99,3.02,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,8.03,7.89,7.23,7.1,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Total,18.48,18.59,16.63,16.73,11.2,494.0,497.0,454.0,457.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,124.89,125.07,112.4,112.56,11.2,1451.0,1453.0,1335.0,1337.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,223.81,230.82,201.43,207.74,11.2,27945.0,28820.0,25709.0,26514.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Group Single Premium,399.79,402.66,359.81,362.39,11.2,4.0,4.0,4.0,4.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,17.67,17.47,15.9,15.72,11.2,3.0,3.0,3.0,3.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Total,783.79,776.02,705.41,698.42,11.2,30583.0,30280.0,28136.0,27858.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,119.11,118.99,107.2,107.09,11.2,1335.0,1334.0,1228.0,1227.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,154.64,154.62,139.18,139.16,11.2,22033.0,22030.0,20270.0,20268.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,105.64,107.06,95.08,96.35,11.2,5.0,5.0,5.0,5.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.05,0.05,0.05,0.05,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,37.73,37.41,33.96,33.67,11.2,205.0,203.0,189.0,187.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Total,422.24,418.13,380.02,376.32,11.2,23804.0,23572.0,21900.0,21686.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,2.43,2.46,2.19,2.21,11.2,46.0,47.0,42.0,43.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,28.54,29.82,25.69,26.84,11.2,4980.0,5204.0,4582.0,4788.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Single Premium,54.79,53.61,49.31,48.25,11.2,20.0,20.0,18.0,18.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.03,0.03,0.03,0.03,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Total,87.11,85.92,78.4,77.33,11.2,5343.0,5270.0,4916.0,4848.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,2.75,2.77,2.48,2.49,11.2,94.0,95.0,86.0,87.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,40.96,40.11,36.86,36.1,11.2,7247.0,7097.0,6667.0,6529.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.26,0.25,0.23,0.22,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.32,0.32,0.29,0.29,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Total,44.52,43.47,40.07,39.12,11.2,7368.0,7194.0,6779.0,6618.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,19.0,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,35.83,35.64,32.25,32.08,11.2,609.0,606.0,560.0,558.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,19.0,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,40.6,40.9,36.54,36.81,11.2,5557.0,5598.0,5112.0,5150.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,19.0,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,74.25,74.04,66.82,66.64,11.2,7.0,7.0,6.0,6.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,19.0,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.02,0.02,0.02,0.02,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,19.0,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,15.47,15.34,13.92,13.81,11.2,36.0,36.0,33.0,33.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,19.0,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Total,162.53,165.95,146.28,149.35,11.2,6119.0,6248.0,5629.0,5748.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,20.0,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,3.71,3.82,3.34,3.44,11.2,59.0,61.0,54.0,56.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,20.0,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,32.61,33.63,29.35,30.27,11.2,6200.0,6395.0,5704.0,5883.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,20.0,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Single Premium,14.62,14.31,13.16,12.88,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,20.0,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.05,0.05,0.05,0.05,11.2,13.0,14.0,12.0,13.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,20.0,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,6.8,6.6,6.12,5.94,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,20.0,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Total,57.78,58.41,52.0,52.57,11.2,6400.0,6469.0,5888.0,5951.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Individual Single Premium,0.11,0.12,0.1,0.11,11.2,3.0,3.0,3.0,3.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Individual Non Single Premium,5.1,5.22,4.59,4.7,11.2,921.0,942.0,847.0,867.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Group Single Premium,6.73,6.57,6.06,5.91,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Group Non Single Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Group Yearly Renewable Premium,2.63,2.66,2.37,2.39,11.2,11.0,11.0,10.0,10.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Total,14.61,14.57,13.15,13.11,11.2,959.0,956.0,882.0,880.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,22.0,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,22.0,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,22.0,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,22.0,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,22.0,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,22.0,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Total,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,87.87,87.42,79.08,78.68,11.2,2942.0,2926.0,2707.0,2692.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,234.88,239.49,211.39,215.54,11.2,40235.0,41025.0,37016.0,37743.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,255.29,260.27,229.76,234.24,11.2,2.0,2.0,2.0,2.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,6.36,6.32,5.72,5.69,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,9.96,9.97,8.96,8.97,11.2,8.0,8.0,7.0,7.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Total,603.88,603.48,543.49,543.13,11.2,43991.0,43962.0,40472.0,40445.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,3.03,3.07,2.73,2.76,11.2,104.0,105.0,96.0,97.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,10.83,10.88,9.75,9.79,11.2,6900.0,6932.0,6348.0,6377.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Single Premium,5.38,5.48,4.84,4.93,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,5.67,5.56,5.1,5.0,11.2,11.0,10.0,10.0,9.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Total,24.06,24.99,21.65,22.49,11.2,6788.0,7048.0,6245.0,6484.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,2.49,2.54,2.24,2.29,11.2,70.0,72.0,64.0,66.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,11.15,11.49,10.04,10.34,11.2,1646.0,1696.0,1514.0,1560.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,3.96,4.01,3.56,3.61,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,20.03,20.62,18.03,18.56,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Total,37.96,38.68,34.16,34.81,11.2,1736.0,1769.0,1597.0,1627.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,10.9,11.12,9.81,10.01,11.2,122.0,124.0,112.0,114.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,92.57,92.18,83.31,82.96,11.2,14240.0,14182.0,13101.0,13047.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,2.0,2.0,1.8,1.8,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.21,0.21,0.19,0.19,11.2,5.0,5.0,5.0,5.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,1.44,1.44,1.3,1.3,11.2,7.0,6.0,6.0,6.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Total,105.79,106.96,95.21,96.26,11.2,14162.0,14318.0,13029.0,13173.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,,PRIVATE,Individual Single Premium,471.39,473.97,424.25,426.57,11.2,7621.0,7663.0,7011.0,7050.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,,PRIVATE,Individual Non Single Premium,1292.83,1250.96,1163.55,1125.86,11.2,196400.0,190039.0,180688.0,174836.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,,PRIVATE,Group Single Premium,1311.99,1277.74,1180.79,1149.97,11.2,53.0,52.0,49.0,48.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,,PRIVATE,Group Non Single Premium,9.81,10.08,8.83,9.07,11.2,22.0,22.0,20.0,20.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,,PRIVATE,Group Yearly Renewable Premium,163.25,160.59,146.93,144.53,11.2,315.0,310.0,290.0,285.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,,PRIVATE,Total,3224.82,3173.33,2902.34,2856.0,11.2,201301.0,198086.0,185197.0,182239.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,27.0,LIFE INSURANCE CORPORATION OF INDIA,Individual Single Premium,616.47,630.96,554.82,567.86,11.2,22203.0,22725.0,20427.0,20907.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,27.0,LIFE INSURANCE CORPORATION OF INDIA,Individual Non Single Premium,817.47,804.3,735.72,723.87,11.2,433577.0,426591.0,398891.0,392464.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,27.0,LIFE INSURANCE CORPORATION OF INDIA,Group Single Premium,1731.53,1679.86,1558.38,1511.87,11.2,5.0,5.0,5.0,5.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,27.0,LIFE INSURANCE CORPORATION OF INDIA,Group Non Single Premium,16.71,17.1,15.04,15.39,11.2,204.0,209.0,188.0,192.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,27.0,LIFE INSURANCE CORPORATION OF INDIA,Group Yearly Renewable Premium,24.21,24.67,21.79,22.2,11.2,383.0,391.0,352.0,360.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,27.0,LIFE INSURANCE CORPORATION OF INDIA,Total,3221.15,3156.89,2899.04,2841.2,11.2,459078.0,449920.0,422352.0,413926.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
April,2017,27.0,INDUSTRY TOTAL,Total,6364.59,6330.21,5728.13,5697.19,11.2,651525.0,648006.0,599403.0,596166.0,8.5,raw_files/DetailedReportofNB_Archive_2017_April.xls
May,2017,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,8.48,13.75,7.63,12.38,11.2,70.0,139.0,64.0,128.0,8.5,raw_files/DetailedReportofNB_Archive_2017_May.xls
May,2017,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,53.53,94.93,48.18,85.44,11.2,6972.0,12254.0,6414.0,11274.0,8.5,raw_files/DetailedReportofNB_Archive_2017_May.xls
May,2017,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Single Premium,67.92,100.59,61.13,90.53,11.2,5.0,6.0,5.0,6.0,8.5,raw_files/DetailedReportofNB_Archive_2017_May.xls
May,2017,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.04,0.18,0.04,0.16,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_May.xls
May,2017,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,2.11,4.81,1.9,4.33,11.2,9.0,16.0,8.0,15.0,8.5,raw_files/DetailedReportofNB_Archive_2017_May.xls
May,2017,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Total,134.12,214.25,120.71,192.82,11.2,7172.0,12415.0,6598.0,11422.0,8.5,raw_files/DetailedReportofNB_Archive_2017_May.xls
May,2017,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,9.38,15.39,8.44,13.85,11.2,158.0,322.0,145.0,296.0,8.5,raw_files/DetailedReportofNB_Archive_2017_May.xls
May,2017,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,5.49,12.96,4.94,11.66,11.2,653.0,1539.0,601.0,1416.0,8.5,raw_files/DetailedReportofNB_Archive_2017_May.xls
May,2017,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,2.81,8.99,2.53,8.09,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_May.xls
May,2017,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_May.xls
May,2017,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0.0,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_May.xls
May,2017,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Total,17.79,37.34,16.01,33.61,11.2,811.0,1861.0,746.0,1712.0,8.5,raw_files/DetailedReportofNB_Archive_2017_May.xls
May,2017,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.21,0.64,0.19,0.58,11.2,5.0,1.0,5.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_May.xls
May,2017,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,3.19,10.91,2.87,9.82,11.2,520.0,1102.0,478.0,1014.0,8.5,raw_files/DetailedReportofNB_Archive_2017_May.xls
May,2017,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.06,0.06,0.05,0.05,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_May.xls
May,2017,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.1,0.1,0.09,0.09,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_May.xls
May,2017,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.83,1.69,0.75,1.52,11.2,1.0,1.0,1.0,1.0,8.5,raw_files/DetailedReportofNB_Archive_2017_May.xls
